VIC,197,Aston,2970,Templeton,28872,MARTIN,Daniel Edward,2,N,N,FFP,Family First Party,32,-0.26
VIC,197,Aston,2970,Templeton,28212,HUPPERT,Daniel,3,N,N,IND,Independent,26,1.66
VIC,197,Aston,2970,Templeton,28748,MOORE,Joel,4,N,N,LDP,Liberal Democrats,16,1.02
VIC,197,Aston,2970,Templeton,28205,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,29,1.85
VIC,197,Aston,2970,Templeton,28875,TUDGE,Alan,6,Y,Y,LP,Liberal,831,1.11
VIC,197,Aston,2970,Templeton,28293,KLISARIS,Paul,7,N,N,ALP,Australian Labor Party,493,-3.77
VIC,197,Aston,2970,Templeton,999,Informal,Informal,999,N,N,,Informal,55,-1.64
VIC,197,Aston,63146,The Basin (Aston),28116,RAYMOND,Steve,1,N,N,GRN,The Greens,27,-0.84
VIC,197,Aston,63146,The Basin (Aston),28872,MARTIN,Daniel Edward,2,N,N,FFP,Family First Party,15,3.97
VIC,197,Aston,63146,The Basin (Aston),28212,HUPPERT,Daniel,3,N,N,IND,Independent,10,3.29
VIC,197,Aston,63146,The Basin (Aston),28748,MOORE,Joel,4,N,N,LDP,Liberal Democrats,7,2.3
